,id,lat,lon
14424,1589696622,53.6994786,91.3553098
14425,1589696629,53.6995255,91.3549427
14426,1589696630,53.6995314,91.3539208
14427,1589696631,53.6995571,91.3461466
14428,1589696632,53.6995692,91.3482081
14429,1589696644,53.6995725,91.3554685
14430,1589696647,53.6996191,91.3465659
14431,1589696648,53.6996313,91.3554090
14432,1589696652,53.6996332,91.3475761
14433,1589696656,53.6996619,91.3456710
14434,1589696658,53.6996897,91.3486912
14435,1589696662,53.6997487,91.3513315
14436,1589696664,53.6997602,91.3464134
14437,1589696666,53.6997722,91.3551609
14438,1589696667,53.6997957,91.3543673
14439,1589696668,53.6997997,91.3468614
14440,1589696671,53.6998133,91.3518474
14441,1589696674,53.6998427,91.3512521
14442,1589696676,53.6998448,91.3466803
14443,1589696678,53.6998544,91.3552304
14444,1589696682,53.6998699,91.3595601
14445,1589696684,53.6998815,91.3471854
14446,1589696690,53.6999073,91.3519664
14447,1589696691,53.6999132,91.3516787
14448,1589696692,53.6999191,91.3548435
14449,1589696693,53.6999543,91.3521549
14450,1589696694,53.6999605,91.3494632
14451,1589696695,53.6999837,91.3513811
14452,1589696699,53.7000848,91.3459540
14453,1589696713,53.7001166,91.3597486
